GEOLEVEL_ID,AREAID,NUM_ADJACENCIES,ADJACENCY_LIST
"4","01.011.015600.7","6","01.011.015600.3,01.011.015600.4,01.011.015600.5,01.011.015600.6,01.011.015700.1,01.011.015700.2"
"4","01.011.015700.1","5","01.011.015600.6,01.011.015600.7,01.011.015700.2,01.011.015700.3,01.012.015900.2"
"4","01.011.015700.2","7","01.011.015400.3,01.011.015600.4,01.011.015600.5,01.011.015600.7,01.011.015700.1,01.011.015700.3,01.011.015700.4"
"4","01.011.015700.3","6","01.011.015700.1,01.011.015700.2,01.011.015700.4,01.012.015900.2,01.013.016500.2,01.013.016800.1"
"4","01.011.015700.4","9","01.011.015400.3,01.011.015700.2,01.011.015700.3,01.013.016300.3,01.013.016300.7,01.013.016400.3,01.013.016400.7,01.013.016400.8,01.013.016500.2"
"4","01.011.015800.1","12","01.011.015000.1,01.011.015000.2,01.011.015000.4,01.011.015100.1,01.011.015100.3,01.011.015100.5,01.011.015100.6,01.011.015100.7,01.011.015300.5,01.011.015800.2,01.012.015900.1,01.012.015900.2"
"4","01.011.015800.2","9","01.011.014900.5,01.011.015100.7,01.011.015200.1,01.011.015200.3,01.011.015400.4,01.011.015500.1,01.011.015800.1,01.012.015900.1,01.012.015900.2"
"4","01.012.003000.2","8","01.009.003000.1,01.009.003200.1,01.009.003200.2,01.009.003200.3,01.009.003200.4,01.009.003200.5,01.012.016000.1,01.016.017000.1"
"4","01.012.015900.1","8","01.009.003100.3,01.009.003200.1,01.011.015300.1,01.011.015300.5,01.011.015800.1,01.011.015800.2,01.012.015900.2,01.012.016000.1"
"4","01.012.015900.2","14","01.011.015500.1,01.011.015500.3,01.011.015600.2,01.011.015600.6,01.011.015700.1,01.011.015700.3,01.011.015800.1,01.011.015800.2,01.012.015900.1,01.012.015900.3,01.012.016000.1,01.013.016800.1,01.016.017000.1,01.016.017000.2"
"4","01.012.015900.3","3","01.012.015900.2,01.012.016000.1,01.016.017000.1"
"4","01.012.016000.1","9","01.009.003100.3,01.009.003200.1,01.009.003200.5,01.009.003200.6,01.012.003000.2,01.012.015900.1,01.012.015900.2,01.012.015900.3,01.016.017000.1"
"4","01.013.016000.2","7","01.011.014400.3,01.011.014500.4,01.011.014500.6,01.011.014500.7,01.011.014500.8,01.013.016000.3,01.013.016100.2"
"4","01.013.016000.3","4","01.011.014500.4,01.011.014500.6,01.011.014500.7,01.013.016000.2"
"4","01.013.016100.1","6","01.007.012400.1,01.007.012400.3,01.007.012500.1,01.011.012600.3,01.013.016100.2,01.013.016100.3"
"4","01.013.016100.2","18","01.007.012500.1,01.011.012600.4,01.011.013200.1,01.011.014400.1,01.011.014400.2,01.011.014400.3,01.011.014500.8,01.013.016000.2,01.013.016100.1,01.013.016100.3,01.013.016200.1,01.013.016200.2,01.013.016200.3,01.013.016200.4,01.013.016200.5,01.013.016200.7,01.015.016200.2,01.015.016200.3"
"4","01.013.016100.3","4","01.011.012600.3,01.011.012600.4,01.013.016100.1,01.013.016100.2"
"4","01.013.016200.1","12","01.011.014500.8,01.011.015400.1,01.011.015400.2,01.011.015400.3,01.013.016100.2,01.013.016200.2,01.013.016200.3,01.013.016300.1,01.013.016300.2,01.013.016300.5,01.013.016400.4,01.013.016500.1"
"4","01.013.016200.2","3","01.013.016100.2,01.013.016200.1,01.013.016200.3"
"4","01.013.016200.3","7","01.013.016100.2,01.013.016200.1,01.013.016200.2,01.013.016200.4,01.013.016500.1,01.013.016600.1,01.013.016700.1"
"4","01.013.016200.4","10","01.013.016100.2,01.013.016200.3,01.013.016200.5,01.013.016200.6,01.013.016600.1,01.013.016700.1,01.013.016700.3,01.013.016700.4,01.013.016700.7,01.013.016800.3"
"4","01.013.016200.5","5","01.013.016100.2,01.013.016200.4,01.013.016200.6,01.013.016800.3,01.015.016200.3"
"4","01.013.016200.6","3","01.013.016200.4,01.013.016200.5,01.013.016800.3"
"4","01.013.016200.7","1","01.013.016100.2"
"4","01.013.016300.1","5","01.011.015400.3,01.013.016200.1,01.013.016300.2,01.013.016300.3,01.013.016300.4"
"4","01.013.016300.2","5","01.013.016200.1,01.013.016300.1,01.013.016300.4,01.013.016300.5,01.013.016300.6"
"4","01.013.016300.3","7","01.011.015400.3,01.011.015700.4,01.013.016300.1,01.013.016300.4,01.013.016300.6,01.013.016300.7,01.013.016300.8"
"4","01.013.016300.4","6","01.013.016300.1,01.013.016300.2,01.013.016300.3,01.013.016300.5,01.013.016300.6,01.013.016300.8"
"4","01.013.016300.5","6","01.013.016200.1,01.013.016300.2,01.013.016300.4,01.013.016300.6,01.013.016400.1,01.013.016400.4"
"4","01.013.016300.6","6","01.013.016300.2,01.013.016300.3,01.013.016300.4,01.013.016300.5,01.013.016300.8,01.013.016400.1"
"4","01.013.016300.7","6","01.011.015400.3,01.011.015700.4,01.013.016300.3,01.013.016300.8,01.013.016400.2,01.013.016400.3"
"4","01.013.016300.8","6","01.013.016300.3,01.013.016300.4,01.013.016300.6,01.013.016300.7,01.013.016400.1,01.013.016400.2"
"4","01.013.016400.1","7","01.013.016300.5,01.013.016300.6,01.013.016300.8,01.013.016400.2,01.013.016400.4,01.013.016400.5,01.013.016400.6"
"4","01.013.016400.2","6","01.013.016300.7,01.013.016300.8,01.013.016400.1,01.013.016400.3,01.013.016400.5,01.013.016400.6"
"4","01.013.016400.3","6","01.011.015700.4,01.013.016300.7,01.013.016400.2,01.013.016400.6,01.013.016400.7,01.013.016400.8"
"4","01.013.016400.4","6","01.013.016200.1,01.013.016300.5,01.013.016400.1,01.013.016400.5,01.013.016500.1,01.013.016500.2"
"4","01.013.016400.5","6","01.013.016400.1,01.013.016400.2,01.013.016400.4,01.013.016400.6,01.013.016400.7,01.013.016500.2"
"4","01.013.016400.6","5","01.013.016400.1,01.013.016400.2,01.013.016400.3,01.013.016400.5,01.013.016400.7"
"4","01.013.016400.7","6","01.011.015700.4,01.013.016400.3,01.013.016400.5,01.013.016400.6,01.013.016400.8,01.013.016500.2"
"4","01.013.016400.8","4","01.011.015700.4,01.013.016400.3,01.013.016400.7,01.013.016500.2"
"4","01.013.016500.1","9","01.013.016200.1,01.013.016200.3,01.013.016400.4,01.013.016500.2,01.013.016600.1,01.013.016600.2,01.013.016600.4,01.013.016600.5,01.013.016600.6"
"4","01.013.016500.2","11","01.011.015700.3,01.011.015700.4,01.013.016400.4,01.013.016400.5,01.013.016400.7,01.013.016400.8,01.013.016500.1,01.013.016600.3,01.013.016600.4,01.013.016600.5,01.013.016800.1"
"4","01.013.016600.1","5","01.013.016200.3,01.013.016200.4,01.013.016500.1,01.013.016600.2,01.013.016700.1"
"4","01.013.016600.2","6","01.013.016500.1,01.013.016600.1,01.013.016600.6,01.013.016600.7,01.013.016700.1,01.013.016700.2"
"4","01.013.016600.3","6","01.013.016500.2,01.013.016600.4,01.013.016600.5,01.013.016600.6,01.013.016800.1,01.013.016800.2"
"4","01.013.016600.4","5","01.013.016500.1,01.013.016500.2,01.013.016600.3,01.013.016600.5,01.013.016600.6"
"4","01.013.016600.5","4","01.013.016500.1,01.013.016500.2,01.013.016600.3,01.013.016600.4"
"4","01.013.016600.6","7","01.013.016500.1,01.013.016600.2,01.013.016600.3,01.013.016600.4,01.013.016600.7,01.013.016800.1,01.013.016800.2"
"4","01.013.016600.7","7","01.013.016600.2,01.013.016600.6,01.013.016700.2,01.013.016700.5,01.013.016700.6,01.013.016800.2,01.013.016800.3"
"4","01.013.016700.1","6","01.013.016200.3,01.013.016200.4,01.013.016600.1,01.013.016600.2,01.013.016700.2,01.013.016700.3"
"4","01.013.016700.2","6","01.013.016600.2,01.013.016600.7,01.013.016700.1,01.013.016700.3,01.013.016700.4,01.013.016700.5"
"4","01.013.016700.3","5","01.013.016200.4,01.013.016700.1,01.013.016700.2,01.013.016700.4,01.013.016700.5"
"4","01.013.016700.4","6","01.013.016200.4,01.013.016700.2,01.013.016700.3,01.013.016700.5,01.013.016700.6,01.013.016700.7"
"4","01.013.016700.5","5","01.013.016600.7,01.013.016700.2,01.013.016700.3,01.013.016700.4,01.013.016700.6"
"4","01.013.016700.6","6","01.013.016600.7,01.013.016700.4,01.013.016700.5,01.013.016700.7,01.013.016800.2,01.013.016800.3"
"4","01.013.016700.7","4","01.013.016200.4,01.013.016700.4,01.013.016700.6,01.013.016800.3"
"4","01.013.016800.1","7","01.011.015700.3,01.012.015900.2,01.013.016500.2,01.013.016600.3,01.013.016600.6,01.013.016800.2,01.016.017000.2"
"4","01.013.016800.2","7","01.013.016600.3,01.013.016600.6,01.013.016600.7,01.013.016700.6,01.013.016800.1,01.013.016800.3,01.016.017000.2"
"4","01.013.016800.3","9","01.013.016200.4,01.013.016200.5,01.013.016200.6,01.013.016600.7,01.013.016700.6,01.013.016700.7,01.013.016800.2,01.015.016200.3,01.016.017000.2"
"4","01.014.017200.1","6","01.014.017200.2,01.014.018000.1,01.014.018000.3,01.014.018100.1,01.014.018100.6,01.014.018700.1"
"4","01.014.017200.2","5","01.014.017200.1,01.014.017200.3,01.014.017200.4,01.014.017200.7,01.014.018700.1"
"4","01.014.017200.3","4","01.014.017200.2,01.014.017200.4,01.014.017200.5,01.014.017200.7"
"4","01.014.017200.4","11","01.014.017200.2,01.014.017200.3,01.014.017200.5,01.014.017200.7,01.014.017300.2,01.014.017300.6,01.014.017300.7,01.014.017500.1,01.014.017600.2,01.014.017600.3,01.014.017600.4"
"4","01.014.017200.5","4","01.014.017200.3,01.014.017200.4,01.014.017300.1,01.014.017300.2"
"4","01.014.017200.7","6","01.014.017200.2,01.014.017200.3,01.014.017200.4,01.014.017600.1,01.014.017600.2,01.014.018700.1"
"4","01.014.017300.1","3","01.014.017200.5,01.014.017300.2,01.014.017300.3"
"4","01.014.017300.2","7","01.014.017200.4,01.014.017200.5,01.014.017300.1,01.014.017300.3,01.014.017300.5,01.014.017300.6,01.014.017300.7"
"4","01.014.017300.3","4","01.014.017300.1,01.014.017300.2,01.014.017300.4,01.014.017300.5"
"4","01.014.017300.4","2","01.014.017300.3,01.014.017300.5"
"4","01.014.017300.5","4","01.014.017300.2,01.014.017300.3,01.014.017300.4,01.014.017300.6"
"4","01.014.017300.6","5","01.014.017200.4,01.014.017300.2,01.014.017300.5,01.014.017300.7,01.014.017500.1"
"4","01.014.017300.7","3","01.014.017200.4,01.014.017300.2,01.014.017300.6"
"4","01.014.017500.1","2","01.014.017200.4,01.014.017300.6"
"4","01.014.017600.1","7","01.014.017200.7,01.014.017600.2,01.014.018600.4,01.014.018600.5,01.014.018700.1,01.014.018700.2,01.014.018800.1"
"4","01.014.017600.2","6","01.014.017200.4,01.014.017200.7,01.014.017600.1,01.014.017600.4,01.014.017600.5,01.014.018800.1"
"4","01.014.017600.3","4","01.014.017200.4,01.014.017600.4,01.014.017700.1,01.014.017700.2"
"4","01.014.017600.4","11","01.014.017200.4,01.014.017600.2,01.014.017600.3,01.014.017600.5,01.014.017700.1,01.014.017700.3,01.014.017700.4,01.014.017700.6,01.014.017700.8,01.014.017800.1,01.014.018800.1"
"4","01.014.017600.5","8","01.014.017600.2,01.014.017600.4,01.014.017800.1,01.014.017800.4,01.014.017800.5,01.014.017900.1,01.014.018800.1,01.017.019000.2"
"4","01.014.017700.1","5","01.014.017600.3,01.014.017600.4,01.014.017700.2,01.014.017700.3,01.014.017700.4"
"4","01.014.017700.2","5","01.014.017600.3,01.014.017700.1,01.014.017700.3,01.014.017700.5,01.014.017700.6"
"4","01.014.017700.3","6","01.014.017600.4,01.014.017700.1,01.014.017700.2,01.014.017700.4,01.014.017700.5,01.014.017700.6"
"4","01.014.017700.4","4","01.014.017600.4,01.014.017700.1,01.014.017700.3,01.014.017700.6"
"4","01.014.017700.5","5","01.014.017700.2,01.014.017700.3,01.014.017700.6,01.014.017700.7,01.014.017700.8"
"4","01.014.017700.6","8","01.014.017600.4,01.014.017700.2,01.014.017700.3,01.014.017700.4,01.014.017700.5,01.014.017700.7,01.014.017700.8,01.014.017800.1"
"4","01.014.017700.7","5","01.014.017700.5,01.014.017700.6,01.014.017700.8,01.014.017800.1,01.014.017800.2"
"4","01.014.017700.8","6","01.014.017600.4,01.014.017700.5,01.014.017700.6,01.014.017700.7,01.014.017800.1,01.014.017800.2"
"4","01.014.017800.1","8","01.014.017600.4,01.014.017600.5,01.014.017700.6,01.014.017700.7,01.014.017700.8,01.014.017800.2,01.014.017800.3,01.014.017800.4"
"4","01.014.017800.2","5","01.014.017700.7,01.014.017700.8,01.014.017800.1,01.014.017800.3,01.014.017800.4"
"4","01.014.017800.3","3","01.014.017800.1,01.014.017800.2,01.014.017800.4"
"4","01.014.017800.4","5","01.014.017600.5,01.014.017800.1,01.014.017800.2,01.014.017800.3,01.014.017800.5"
"4","01.014.017800.5","4","01.014.017600.5,01.014.017800.4,01.014.017900.1,01.014.017900.2"
"4","01.014.017900.1","4","01.014.017600.5,01.014.017800.5,01.014.017900.2,01.017.019000.2"
"4","01.014.017900.2","3","01.014.017800.5,01.014.017900.1,01.017.019000.2"
"4","01.014.018000.1","3","01.014.017200.1,01.014.018000.2,01.014.018000.3"
"4","01.014.018000.2","4","01.014.018000.1,01.014.018000.3,01.014.018000.4,01.015.016200.2"
"4","01.014.018000.3","7","01.014.017200.1,01.014.018000.1,01.014.018000.2,01.014.018000.4,01.014.018100.1,01.014.018100.2,01.014.018100.3"
"4","01.014.018000.4","5","01.014.018000.2,01.014.018000.3,01.014.018100.2,01.014.018100.3,01.015.016200.2"
"4","01.014.018100.1","4","01.014.017200.1,01.014.018000.3,01.014.018100.2,01.014.018100.6"
"4","01.014.018100.2","6","01.014.018000.3,01.014.018000.4,01.014.018100.1,01.014.018100.3,01.014.018100.5,01.014.018100.6"
"4","01.014.018100.3","6","01.014.018000.3,01.014.018000.4,01.014.018100.2,01.014.018100.4,01.014.018100.5,01.015.016200.2"
"4","01.014.018100.4","8","01.014.018100.3,01.014.018100.5,01.014.018100.6,01.014.018200.3,01.014.018300.1,01.014.018300.2,01.014.018300.5,01.015.016200.2"
"4","01.014.018100.5","4","01.014.018100.2,01.014.018100.3,01.014.018100.4,01.014.018100.6"
"4","01.014.018100.6","9","01.014.017200.1,01.014.018100.1,01.014.018100.2,01.014.018100.4,01.014.018100.5,01.014.018200.1,01.014.018200.2,01.014.018200.3,01.014.018700.1"
"4","01.014.018200.1","7","01.014.018100.6,01.014.018200.2,01.014.018200.4,01.014.018200.5,01.014.018300.3,01.014.018300.6,01.014.018700.1"
"4","01.014.018200.2","5","01.014.018100.6,01.014.018200.1,01.014.018200.3,01.014.018300.3,01.014.018300.4"
"4","01.014.018200.3","6","01.014.018100.4,01.014.018100.6,01.014.018200.2,01.014.018300.2,01.014.018300.4,01.014.018300.5"
"4","01.014.018200.4","6","01.014.018200.1,01.014.018200.5,01.014.018300.3,01.014.018300.6,01.014.018400.1,01.014.018400.5"
"4","01.014.018200.5","6","01.014.018200.1,01.014.018200.4,01.014.018200.6,01.014.018400.5,01.014.018400.7,01.014.018700.1"
"4","01.014.018200.6","6","01.014.018200.5,01.014.018200.7,01.014.018400.5,01.014.018400.7,01.014.018400.9,01.014.018700.1"
"4","01.014.018200.7","4","01.014.018200.6,01.014.018400.9,01.014.018500.6,01.014.018700.1"
"4","01.014.018300.1","5","01.014.018100.4,01.014.018300.2,01.014.018500.1,01.014.018500.2,01.015.016200.2"
"4","01.014.018300.2","6","01.014.018100.4,01.014.018200.3,01.014.018300.1,01.014.018300.5,01.014.018400.4,01.014.018500.1"
"4","01.014.018300.3","6","01.014.018200.1,01.014.018200.2,01.014.018200.4,01.014.018300.4,01.014.018300.6,01.014.018300.7"
"4","01.014.018300.4","6","01.014.018200.2,01.014.018200.3,01.014.018300.3,01.014.018300.5,01.014.018300.6,01.014.018300.7"
"4","01.014.018300.5","6","01.014.018100.4,01.014.018200.3,01.014.018300.2,01.014.018300.4,01.014.018300.7,01.014.018400.4"
"4","01.014.018300.6","7","01.014.018200.1,01.014.018200.4,01.014.018300.3,01.014.018300.4,01.014.018300.7,01.014.018400.1,01.014.018400.2"
"4","01.014.018300.7","7","01.014.018300.3,01.014.018300.4,01.014.018300.5,01.014.018300.6,01.014.018400.2,01.014.018400.3,01.014.018400.4"
"4","01.014.018400.1","9","01.014.018200.4,01.014.018300.6,01.014.018400.2,01.014.018400.5,01.014.018400.6,01.014.018400.7,01.014.018400.8,01.014.018400.9,01.014.018500.3"
"4","01.014.018400.2","5","01.014.018300.6,01.014.018300.7,01.014.018400.1,01.014.018400.3,01.014.018400.6"
"4","01.014.018400.3","6","01.014.018300.7,01.014.018400.2,01.014.018400.4,01.014.018400.6,01.014.018500.1,01.014.018500.3"
"4","01.014.018400.4","5","01.014.018300.2,01.014.018300.5,01.014.018300.7,01.014.018400.3,01.014.018500.1"
"4","01.014.018400.5","5","01.014.018200.4,01.014.018200.5,01.014.018200.6,01.014.018400.1,01.014.018400.7"
"4","01.014.018400.6","5","01.014.018400.1,01.014.018400.2,01.014.018400.3,01.014.018400.8,01.014.018500.3"
"4","01.014.018400.7","6","01.014.018200.5,01.014.018200.6,01.014.018400.1,01.014.018400.5,01.014.018400.8,01.014.018400.9"
"4","01.014.018400.8","8","01.014.018400.1,01.014.018400.6,01.014.018400.7,01.014.018400.9,01.014.018500.3,01.014.018500.4,01.014.018500.5,01.014.018500.6"
"4","01.014.018400.9","6","01.014.018200.6,01.014.018200.7,01.014.018400.1,01.014.018400.7,01.014.018400.8,01.014.018500.6"
"4","01.014.018500.1","6","01.014.018300.1,01.014.018300.2,01.014.018400.3,01.014.018400.4,01.014.018500.2,01.014.018500.3"
"4","01.014.018500.2","8","01.014.018300.1,01.014.018500.1,01.014.018500.3,01.014.018500.4,01.014.018500.5,01.014.018500.7,01.014.018500.8,01.015.016200.2"
"4","01.014.018500.3","7","01.014.018400.1,01.014.018400.3,01.014.018400.6,01.014.018400.8,01.014.018500.1,01.014.018500.2,01.014.018500.4"
"4","01.014.018500.4","4","01.014.018400.8,01.014.018500.2,01.014.018500.3,01.014.018500.5"
"4","01.014.018500.5","5","01.014.018400.8,01.014.018500.2,01.014.018500.4,01.014.018500.6,01.014.018500.7"
"4","01.014.018500.6","7","01.014.018200.7,01.014.018400.8,01.014.018400.9,01.014.018500.5,01.014.018500.7,01.014.018700.1,01.014.018700.2"
"4","01.014.018500.7","7","01.014.018500.2,01.014.018500.5,01.014.018500.6,01.014.018500.8,01.014.018600.1,01.014.018600.2,01.014.018700.2"
"4","01.014.018500.8","4","01.014.018500.2,01.014.018500.7,01.014.018600.1,01.015.016200.2"
"4","01.014.018600.1","4","01.014.018500.7,01.014.018500.8,01.014.018600.2,01.015.016200.2"
"4","01.014.018600.2","6","01.014.018500.7,01.014.018600.1,01.014.018600.6,01.014.018700.2,01.015.016200.2,01.017.019000.2"
"4","01.014.018600.3","4","01.014.018600.4,01.014.018600.5,01.014.018600.6,01.014.018700.2"
"4","01.014.018600.4","4","01.014.017600.1,01.014.018600.3,01.014.018600.5,01.014.018700.2"
"4","01.014.018600.5","5","01.014.017600.1,01.014.018600.3,01.014.018600.4,01.014.018600.6,01.014.018800.1"
"4","01.014.018600.6","6","01.014.018600.2,01.014.018600.3,01.014.018600.5,01.014.018700.2,01.014.018800.1,01.017.019000.2"
"4","01.014.018700.1","11","01.014.017200.1,01.014.017200.2,01.014.017200.7,01.014.017600.1,01.014.018100.6,01.014.018200.1,01.014.018200.5,01.014.018200.6,01.014.018200.7,01.014.018500.6,01.014.018700.2"
"4","01.014.018700.2","8","01.014.017600.1,01.014.018500.6,01.014.018500.7,01.014.018600.2,01.014.018600.3,01.014.018600.4,01.014.018600.6,01.014.018700.1"
"4","01.014.018800.1","8","01.014.017600.1,01.014.017600.2,01.014.017600.4,01.014.017600.5,01.014.018600.5,01.014.018600.6,01.014.018800.2,01.017.019000.2"
"4","01.014.018800.2","2","01.014.018800.1,01.017.019000.2"
"4","01.015.016200.2","14","01.007.012500.1,01.013.016100.2,01.014.018000.2,01.014.018000.4,01.014.018100.3,01.014.018100.4,01.014.018300.1,01.014.018500.2,01.014.018500.8,01.014.018600.1,01.014.018600.2,01.015.016200.3,01.015.016200.4,01.017.019000.2"
"4","01.015.016200.3","9","01.013.016100.2,01.013.016200.5,01.013.016800.3,01.015.016200.2,01.015.016200.4,01.015.016900.1,01.015.016900.2,01.016.017000.2,01.018.019100.1"
"4","01.015.016200.4","9","01.015.016200.2,01.015.016200.3,01.015.016900.1,01.015.016900.2,01.015.016900.3,01.017.019000.1,01.017.019000.2,01.018.019100.1,01.018.019500.1"
"4","01.015.016900.1","4","01.015.016200.3,01.015.016200.4,01.015.016900.2,01.015.016900.3"
"4","01.015.016900.2","4","01.015.016200.3,01.015.016200.4,01.015.016900.1,01.015.016900.3"
"4","01.015.016900.3","3","01.015.016200.4,01.015.016900.1,01.015.016900.2"
"4","01.016.017000.1","6","01.012.003000.2,01.012.015900.2,01.012.015900.3,01.012.016000.1,01.016.017000.2,01.016.017100.1"
"4","01.016.017000.2","11","01.012.015900.2,01.013.016800.1,01.013.016800.2,01.013.016800.3,01.015.016200.3,01.016.017000.1,01.016.017100.1,01.018.019100.1,01.018.019100.2,01.018.019100.3,01.018.019200.1"
"4","01.016.017100.1","3","01.016.017000.1,01.016.017000.2,01.018.019200.1"
"4","01.017.018900.1","2","01.017.019000.1,01.017.019000.2"
"4","01.017.019000.1","4","01.015.016200.4,01.017.018900.1,01.017.019000.2,01.018.019500.1"
"4","01.017.019000.2","11","01.014.017600.5,01.014.017900.1,01.014.017900.2,01.014.018600.2,01.014.018600.6,01.014.018800.1,01.014.018800.2,01.015.016200.2,01.015.016200.4,01.017.018900.1,01.017.019000.1"
"4","01.018.019100.1","9","01.015.016200.3,01.015.016200.4,01.016.017000.2,01.018.019100.2,01.018.019100.4,01.018.019200.2,01.018.019200.3,01.018.019300.1,01.018.019500.1"
"4","01.018.019100.2","7","01.016.017000.2,01.018.019100.1,01.018.019100.3,01.018.019100.4,01.018.019100.5,01.018.019200.1,01.018.019200.2"
"4","01.018.019100.3","3","01.016.017000.2,01.018.019100.2,01.018.019200.1"
"4","01.018.019100.4","3","01.018.019100.1,01.018.019100.2,01.018.019200.2"
